contest_id,election_date,election_type,primary_party,is_voter_statistics,question_number,question_text,question_type,question_grouping,office_name,district_type,district_name,candidate_name,is_pseudocandidate,candidate_party,candidate_party_2,candidate_party3,candidate_for_retention_or_recall,granular_division_type,granular_division_name,votes
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Anthony Martinez",0,Democratic,,,,County,Lincoln,90
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Registered Voters",1,Republican,,,,County,Logan,3137
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Anthony Martinez",0,Democratic,,,,County,Logan,256
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Registered Voters",1,Republican,,,,County,Mesa,20402
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Anthony Martinez",0,Democratic,,,,County,Mesa,1594
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Registered Voters",1,Republican,,,,County,Mineral,377
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Anthony Martinez",0,Democratic,,,,County,Mineral,121
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Registered Voters",1,Republican,,,,County,Moffat,1960
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Anthony Martinez",0,Democratic,,,,County,Moffat,240
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Registered Voters",1,Republican,,,,County,Montezuma,4305
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Anthony Martinez",0,Democratic,,,,County,Montezuma,396
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Registered Voters",1,Republican,,,,County,Montrose,5413
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Anthony Martinez",0,Democratic,,,,County,Montrose,232
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Registered Voters",1,Republican,,,,County,Morgan,3763
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Anthony Martinez",0,Democratic,,,,County,Morgan,183
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Registered Voters",1,Republican,,,,County,Otero,4881
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Anthony Martinez",0,Democratic,,,,County,Otero,253
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Registered Voters",1,Republican,,,,County,Ouray,554
